	RAS	OBS
2011-09-18 09:00:00	1.9270000457763672	1.204
2011-09-18 10:00:00	1.8619999885559082	1.201
2011-09-18 11:00:00	1.815000057220459	1.198
2011-09-18 12:00:00	1.7920000553131104	1.195
2011-09-18 13:00:00	1.7910000085830688	1.192
2011-09-18 14:00:00	1.809000015258789	1.186
2011-09-18 15:00:00	1.8370000123977661	1.183
2011-09-18 16:00:00	1.8619999885559082	1.18
2011-09-18 17:00:00	1.8839999437332153	1.177
2011-09-18 18:00:00	1.899999976158142	1.17
2011-09-18 19:00:00	1.8940000534057617	1.167
2011-09-18 20:00:00	1.8619999885559082	1.161
2011-09-18 21:00:00	1.7990000247955322	1.158
2011-09-18 22:00:00	1.7230000495910645	1.155
2011-09-18 23:00:00	1.659999966621399	1.152
2011-09-19 00:00:00	1.6150000095367432	1.149
2011-09-19 01:00:00	1.5859999656677246	1.143
2011-09-19 02:00:00	1.569000005722046	1.14
2011-09-19 03:00:00	1.565000057220459	1.137
2011-09-19 04:00:00	1.5740000009536743	1.134
2011-09-19 05:00:00	1.590000033378601	1.128
2011-09-19 06:00:00	1.6039999723434448	1.128
2011-09-19 07:00:00	1.6139999628067017	1.125
2011-09-19 08:00:00	1.6039999723434448	1.125
2011-09-19 09:00:00	1.5709999799728394	1.125
2011-09-19 10:00:00	1.534000039100647	1.122
2011-09-19 11:00:00	1.50600004196167	1.122
2011-09-19 12:00:00	1.4900000095367432	1.122
2011-09-19 13:00:00	1.4809999465942383	1.122
2011-09-19 14:00:00	1.4759999513626099	1.122
2011-09-19 15:00:00	1.4809999465942383	1.119
2011-09-19 16:00:00	1.4989999532699585	1.119
2011-09-19 17:00:00	1.5190000534057617	1.119
2011-09-19 18:00:00	1.5379999876022339	1.119
2011-09-19 19:00:00	1.5509999990463257	1.116
2011-09-19 20:00:00	1.5470000505447388	1.116
2011-09-19 21:00:00	1.5199999809265137	1.109
2011-09-19 22:00:00	1.4800000190734863	1.109
2011-09-19 23:00:00	1.4479999542236328	1.106
2011-09-20 00:00:00	1.4290000200271606	1.103
2011-09-20 01:00:00	1.4149999618530273	1.103
2011-09-20 02:00:00	1.3990000486373901	1.097
2011-09-20 03:00:00	1.3819999694824219	1.094
2011-09-20 04:00:00	1.371999979019165	1.088
2011-09-20 05:00:00	1.371000051498413	1.088
