	RAS	OBS
2011-09-23 03:00:00	0.6690000295639038	0.78
2011-09-23 04:00:00	0.6179999709129333	0.765
2011-09-23 05:00:00	0.5009999871253967	0.652
2011-09-23 06:00:00	0.3499999940395355	0.482
2011-09-23 07:00:00	0.19499999284744263	0.308
2011-09-23 08:00:00	0.07000000029802322	0.155
2011-09-23 09:00:00	-0.017999999225139618	0.03
2011-09-23 10:00:00	-0.06199999898672104	-0.04
2011-09-23 11:00:00	-0.03099999949336052	-0.015
2011-09-23 12:00:00	0.09700000286102295	0.128
2011-09-23 13:00:00	0.29899999499320984	0.351
2011-09-23 14:00:00	0.49300000071525574	0.576
2011-09-23 15:00:00	0.5979999899864197	0.707
2011-09-23 16:00:00	0.5830000042915344	0.738
2011-09-23 17:00:00	0.47699999809265137	0.649
2011-09-23 18:00:00	0.32499998807907104	0.485
2011-09-23 19:00:00	0.16699999570846558	0.317
2011-09-23 20:00:00	0.03700000047683716	0.171
2011-09-23 21:00:00	-0.0560000017285347	0.046
2011-09-23 22:00:00	-0.09700000286102295	-0.049
2011-09-23 23:00:00	-0.05000000074505806	-0.07
2011-09-24 00:00:00	0.10599999874830246	0.055
2011-09-24 01:00:00	0.3490000069141388	0.283
2011-09-24 02:00:00	0.5699999928474426	0.536
2011-09-24 03:00:00	0.6949999928474426	0.719
2011-09-24 04:00:00	0.7080000042915344	0.796
2011-09-24 05:00:00	0.6259999871253967	0.756
2011-09-24 06:00:00	0.492000013589859	0.622
2011-09-24 07:00:00	0.3319999873638153	0.448
2011-09-24 08:00:00	0.17900000512599945	0.271
2011-09-24 09:00:00	0.057999998331069946	0.113
2011-09-24 10:00:00	-0.02800000086426735	-0.015
2011-09-24 11:00:00	-0.0689999982714653	-0.104
2011-09-24 12:00:00	-0.04600000008940697	-0.131
2011-09-24 13:00:00	0.07599999755620956	-0.037
2011-09-24 14:00:00	0.2800000011920929	0.177
2011-09-24 15:00:00	0.48899999260902405	0.442
2011-09-24 16:00:00	0.6140000224113464	0.637
2011-09-24 17:00:00	0.6079999804496765	0.704
2011-09-24 18:00:00	0.49300000071525574	0.628
2011-09-24 19:00:00	0.32499998807907104	0.46
2011-09-24 20:00:00	0.1550000011920929	0.256
2011-09-24 21:00:00	0.014999999664723873	0.07
2011-09-24 22:00:00	-0.09099999815225601	-0.091
2011-09-24 23:00:00	-0.1550000011920929	-0.207
2011-09-25 00:00:00	-0.16200000047683716	-0.256
2011-09-25 01:00:00	-0.05299999937415123	-0.155
2011-09-25 02:00:00	0.16899999976158142	0.094
2011-09-25 03:00:00	0.41999998688697815	0.402
2011-09-25 04:00:00	0.6010000109672546	0.646
2011-09-25 05:00:00	0.6520000100135803	0.744
2011-09-25 06:00:00	0.5809999704360962	0.713
2011-09-25 07:00:00	0.4309999942779541	0.573
2011-09-25 08:00:00	0.2549999952316284	0.372
2011-09-25 09:00:00	0.08900000154972076	0.171
2011-09-25 10:00:00	-0.0430000014603138	-0.006
2011-09-25 11:00:00	-0.13300000131130219	-0.143
2011-09-25 12:00:00	-0.17000000178813934	-0.235
2011-09-25 13:00:00	-0.10700000077486038	-0.219
2011-09-25 14:00:00	0.0820000022649765	-0.027
2011-09-25 15:00:00	0.33899998664855957	0.277
2011-09-25 16:00:00	0.5550000071525574	0.564
2011-09-25 17:00:00	0.6589999794960022	0.741
2011-09-25 18:00:00	0.6340000033378601	0.783
2011-09-25 19:00:00	0.5130000114440918	0.686
2011-09-25 20:00:00	0.33899998664855957	0.497
2011-09-25 21:00:00	0.15600000321865082	0.277
2011-09-25 22:00:00	0.006000000052154064	0.076
2011-09-25 23:00:00	-0.10899999737739563	-0.094
2011-09-26 00:00:00	-0.17499999701976776	-0.219
2011-09-26 01:00:00	-0.17000000178813934	-0.271
2011-09-26 02:00:00	-0.039000000804662704	-0.155
2011-09-26 03:00:00	0.19900000095367432	0.116
2011-09-26 04:00:00	0.453000009059906	0.427
2011-09-26 05:00:00	0.6259999871253967	0.658
2011-09-26 06:00:00	0.6700000166893005	0.768
2011-09-26 07:00:00	0.5950000286102295	0.738
2011-09-26 08:00:00	0.4339999854564667	0.579
2011-09-26 09:00:00	0.25	0.36
2011-09-26 10:00:00	0.07500000298023224	0.149
2011-09-26 11:00:00	-0.057999998331069946	-0.034
2011-09-26 12:00:00	-0.13899999856948853	-0.158
2011-09-26 13:00:00	-0.15000000596046448	-0.229
2011-09-26 14:00:00	-0.03500000014901161	-0.146
2011-09-26 15:00:00	0.19099999964237213	0.107
2011-09-26 16:00:00	0.453000009059906	0.433
2011-09-26 17:00:00	0.6520000100135803	0.698
2011-09-26 18:00:00	0.7319999933242798	0.835
2011-09-26 19:00:00	0.6859999895095825	0.829
2011-09-26 20:00:00	0.5460000038146973	0.698
2011-09-26 21:00:00	0.35600000619888306	0.491
2011-09-26 22:00:00	0.16899999976158142	0.277
2011-09-26 23:00:00	0.019999999552965164	0.085
2011-09-27 00:00:00	-0.09099999815225601	-0.073
2011-09-27 01:00:00	-0.14900000393390656	-0.189
2011-09-27 02:00:00	-0.11699999868869781	-0.229
2011-09-27 03:00:00	0.04699999839067459	-0.076
2011-09-27 04:00:00	0.31200000643730164	0.229
2011-09-27 05:00:00	0.5649999976158142	0.558
2011-09-27 06:00:00	0.7200000286102295	0.774
2011-09-27 07:00:00	0.7419999837875366	0.853
2011-09-27 08:00:00	0.6399999856948853	0.786
2011-09-27 09:00:00	0.46299999952316284	0.604
2011-09-27 10:00:00	0.26899999380111694	0.381
2011-09-27 11:00:00	0.09399999678134918	0.168
2011-09-27 12:00:00	-0.03400000184774399	-0.015
2011-09-27 13:00:00	-0.11500000208616257	-0.149
2011-09-27 14:00:00	-0.11999999731779099	-0.223
2011-09-27 15:00:00	0.010999999940395355	-0.116
2011-09-27 16:00:00	0.26100000739097595	0.177
2011-09-27 17:00:00	0.5370000004768372	0.53
2011-09-27 18:00:00	0.7300000190734863	0.792
2011-09-27 19:00:00	0.7929999828338623	0.936
2011-09-27 20:00:00	0.7310000061988831	0.933
2011-09-27 21:00:00	0.5770000219345093	0.786
2011-09-27 22:00:00	0.3779999911785126	0.558
2011-09-27 23:00:00	0.1899999976158142	0.326
2011-09-28 00:00:00	0.04100000113248825	0.128
2011-09-28 01:00:00	-0.06400000303983688	-0.03
2011-09-28 02:00:00	-0.11400000005960464	-0.143
2011-09-28 03:00:00	-0.0689999982714653	-0.18
2011-09-28 04:00:00	0.10700000077486038	-0.018
2011-09-28 05:00:00	0.38600000739097595	0.287
2011-09-28 06:00:00	0.6449999809265137	0.613
2011-09-28 07:00:00	0.7889999747276306	0.86
2011-09-28 08:00:00	0.7910000085830688	0.92
2011-09-28 09:00:00	0.6710000038146973	0.808
2011-09-28 10:00:00	0.4830000102519989	0.6
2011-09-28 11:00:00	0.28700000047683716	0.363
2011-09-28 12:00:00	0.11999999731779099	0.143
2011-09-28 13:00:00	0.0010000000474974513	-0.03
2011-09-28 14:00:00	-0.06599999964237213	-0.149
2011-09-28 15:00:00	-0.03999999910593033	-0.189
2011-09-28 16:00:00	0.1289999932050705	-0.012
2011-09-28 17:00:00	0.41200000047683716	0.341
2011-09-28 18:00:00	0.6930000185966492	0.719
2011-09-28 19:00:00	0.8659999966621399	0.96
2011-09-28 20:00:00	0.8980000019073486	1.113
2011-09-28 21:00:00	0.8109999895095825	1.061
2011-09-28 22:00:00	0.6520000100135803	0.881
2011-09-28 23:00:00	0.45899999141693115	0.634
2011-09-29 00:00:00	0.27799999713897705	0.402
2011-09-29 01:00:00	0.13300000131130219	0.207
2011-09-29 02:00:00	0.03400000184774399	0.055
2011-09-29 03:00:00	-0.003000000026077032	-0.043
2011-09-29 04:00:00	0.07800000160932541	-0.03
2011-09-29 05:00:00	0.2980000078678131	0.18
2011-09-29 06:00:00	0.5789999961853027	0.5
2011-09-29 07:00:00	0.800000011920929	0.792
2011-09-29 08:00:00	0.8899999856948853	0.957
2011-09-29 09:00:00	0.8479999899864197	0.978
2011-09-29 10:00:00	0.7269999980926514	0.853
2011-09-29 11:00:00	0.5529999732971191	0.637
2011-09-29 12:00:00	0.36800000071525574	0.405
2011-09-29 13:00:00	0.21699999272823334	0.198
2011-09-29 14:00:00	0.10499999672174454	0.043
2011-09-29 15:00:00	0.052000001072883606	-0.04
2011-09-29 16:00:00	0.10499999672174454	-0.043
2011-09-29 17:00:00	0.30399999022483826	0.143
2011-09-29 18:00:00	0.5960000157356262	0.457
2011-09-29 19:00:00	0.8579999804496765	0.771
2011-09-29 20:00:00	0.9959999918937683	0.969
2011-09-29 21:00:00	0.9980000257492065	1.024
2011-09-29 22:00:00	0.8920000195503235	0.945
2011-09-29 23:00:00	0.7179999947547913	0.759
